"id","atlas_id","name","acronym","red","green","blue","st_order","st_level","ontology_id","hemisphere_id","sibling_order","created_at","updated_at","row_number"
112763701,"","preoptic alar plate","POA",168,77,16,1,5,112755220,3,1,"","","11394"
112763703,"","preoptic area","PO",168,77,16,0,6,112755220,3,0,"","","11395"
112763705,"","lamina terminalis area","LTer",168,77,16,0,8,112755220,3,0,"","","11396"
112763707,"","ventricular zone of LTer","LTerv",168,77,16,0,9,112755220,3,0,"","","11397"
112763709,"","mantle zone of LTer","LTerm",168,77,16,1,9,112755220,3,1,"","","11398"
112763711,"","periventricular stratum of the LTer","LTerp",168,77,16,0,10,112755220,3,0,"","","11399"
112763713,"","vascular organ of the lamina terminalis","VOLT",168,77,16,0,11,112755220,3,0,"","","11400"
112763715,"","intermediate stratum of the LTer","LTeri",168,77,16,1,10,112755220,3,1,"","","11401"
112763717,"","median preoptic nucleus, intermediate part","MnPOI",168,77,16,0,11,112755220,3,0,"","","11402"
112763719,"","superficial stratum of the LTer","LTers",168,77,16,2,10,112755220,3,2,"","","11403"
112763721,"","median preoptic nucleus, superficial part","MnPOS",168,77,16,0,11,112755220,3,0,"","","11404"
112763723,"","first (dorsal) preoptic domain","PO1",168,77,16,1,8,112755220,3,1,"","","11405"
112763726,"","ventricular zone of PO1","PO1v",168,77,16,0,9,112755220,3,0,"","","11406"
112763728,"","mantle zone of PO1","PO1m",168,77,16,1,9,112755220,3,1,"","","11407"
112763730,"","periventricular stratum of PO1","PO1p",168,77,16,0,10,112755220,3,0,"","","11408"
112763732,"","anteroventral periventricular preoptic nucleus","AVPe",168,77,16,0,11,112755220,3,0,"","","11409"
112763734,"","rostral septopreoptic nucleus","RSPO",168,77,16,1,11,112755220,3,1,"","","11410"
112763736,"","intermediate stratum of PO1","PO1i",168,77,16,1,10,112755220,3,1,"","","11411"
112763738,"","dorsomedial preoptic area, intermediate part","DMPAi",168,77,16,0,11,112755220,3,0,"","","11412"
112763740,"","alar preoptic nucleus","AlPO",168,77,16,1,11,112755220,3,1,"","","11413"
112763742,"","superficial stratum of PO1","PO1s",168,77,16,2,10,112755220,3,2,"","","11414"
112763745,"","dorsomedial preoptic area, superficial part","DMPAs",168,77,16,0,11,112755220,3,0,"","","11415"
112763747,"","second (ventral) preoptic domain","PO2",168,77,16,2,8,112755220,3,2,"","","11416"
112763749,"","ventricular zone of PO2","PO2v",168,77,16,0,9,112755220,3,0,"","","11417"
112763751,"","mantle zone of PO2","PO2m",168,77,16,1,9,112755220,3,1,"","","11418"
112763753,"","periventricular stratum of PO2","PO2p",168,77,16,0,10,112755220,3,0,"","","11419"
112763755,"","medial preoptic periventricular stratum","MPOPe",168,77,16,0,11,112755220,3,0,"","","11420"
112763757,"","medial preoptic nucleus","MPO",168,77,16,1,11,112755220,3,1,"","","11421"
112763760,"","lateral part of MPO","MPOL",168,77,16,0,12,112755220,3,0,"","","11422"
112763762,"","medial part of MPO","MPOM",168,77,16,1,12,112755220,3,1,"","","11423"
112763764,"","central part of MPO","MPOC",168,77,16,2,12,112755220,3,2,"","","11424"
112763766,"","intermediate stratum of PO2","PO2i",168,77,16,1,10,112755220,3,1,"","","11425"
112763768,"","lateral preoptic nucleus","LPO",168,77,16,0,11,112755220,3,0,"","","11426"
112763770,"","superficial stratum of PO2","PO2s",168,77,16,2,10,112755220,3,2,"","","11427"
112763772,"","ventrolateral preoptic nucleus","VLPO",168,77,16,0,11,112755220,3,0,"","","11428"
112763774,"","preopto-hypothalamic band","POH",168,77,16,1,6,112755220,3,1,"","","11429"
112763776,"","ventricular zone of POH","POHv",168,77,16,0,9,112755220,3,0,"","","11430"
112763778,"","mantle zone of POH","POHm",168,77,16,1,9,112755220,3,1,"","","11431"
112763780,"","periventricular stratum of POH","POHp",168,77,16,0,10,112755220,3,0,"","","11432"
112763782,"","ventromedial preoptic nucleus","VMPO",168,77,16,0,11,112755220,3,0,"","","11433"
112763784,"","intermediate stratum of POH","POHi",168,77,16,1,10,112755220,3,1,"","","11434"
112763786,"","preopto-hypothalamic area","POHA",168,77,16,0,11,112755220,3,0,"","","11435"
112763788,"","superficial stratum of POH","POHs",168,77,16,2,10,112755220,3,2,"","","11436"
112763790,"","episupraoptic nucleus","ESO",168,77,16,0,11,112755220,3,0,"","","11437"
112763792,"","ventrolateral hypothalamic nucleus","VLH",168,77,16,1,11,112755220,3,1,"","","11438"
112763794,"","terminal hypothalamus (rostral hypothalamus)","THy",168,102,58,1,4,112755220,3,1,"","","11439"
112763796,"","alar part of terminal hypothalamus","THyA",168,102,58,0,5,112755220,3,0,"","","11440"
112763798,"","terminal paraventricular area of THyA","TPaA",168,102,58,0,6,112755220,3,0,"","","11441"
112763800,"","ventricular zone of TPaA","TPaAv",168,102,58,0,9,112755220,3,0,"","","11442"
112763802,"","mantle zone of TPaA","TPaAm",168,102,58,1,9,112755220,3,1,"","","11443"
112763804,"","periventricular stratum of TPaA","TPaAp",168,102,58,0,10,112755220,3,0,"","","11444"
112763806,"","terminal paraventricular nucleus","TPa",168,102,58,0,11,112755220,3,0,"","","11445"
112763808,"","intermediate stratum of TPaA","TPaAi",168,102,58,1,10,112755220,3,1,"","","11446"
112763810,"","lateroanterior hypothalamic nucleus","LA",168,102,58,0,11,112755220,3,0,"","","11447"
112763812,"","superficial stratum of TPaA","TPaAs",168,102,58,2,10,112755220,3,2,"","","11448"
112763814,"","supraoptic nucleus","SO",168,102,58,0,11,112755220,3,0,"","","11449"
112763816,"","supraoptic nucleus, tuberal part","SOtu",168,102,58,1,11,112755220,3,1,"","","11450"
112763818,"","eye vesicle, stalk/nerve","ES",168,102,58,1,6,112755220,3,1,"","","11451"
112763820,"","eye vesicle, pigmented retina","EPg",168,102,58,2,6,112755220,3,2,"","","11452"
112763822,"","eye vesicle, neural retina","EN",168,102,58,3,6,112755220,3,3,"","","11453"
112763824,"","ventricular zone of neural retina","ENv",168,102,58,0,9,112755220,3,0,"","","11454"
112763826,"","mantle zone of neural retina","ENm",168,102,58,1,9,112755220,3,1,"","","11455"
112763828,"","periventricular stratum of the retina","ENp",168,102,58,0,10,112755220,3,0,"","","11456"
112763831,"","outer nuclear layer (photoreceptor layer)","ON",168,102,58,0,11,112755220,3,0,"","","11457"
112763833,"","outer plexiform layer","OPL",168,102,58,1,11,112755220,3,1,"","","11458"
112763835,"","intermediate stratum of the retina","ENi",168,102,58,1,10,112755220,3,1,"","","11459"
112763837,"","horizontal cell layer","Hor",168,102,58,0,11,112755220,3,0,"","","11460"
112763839,"","bipolar cell layer","Bi",168,102,58,1,11,112755220,3,1,"","","11461"
112763841,"","Muller cell layer","Mu",168,102,58,2,11,112755220,3,2,"","","11462"
112763843,"","amacrine cell layer","Acr",168,102,58,3,11,112755220,3,3,"","","11463"
112763845,"","inner plexiform layer","IPL",168,102,58,4,11,112755220,3,4,"","","11464"
112763848,"","superficial stratum of the retina","ENs",168,102,58,2,10,112755220,3,2,"","","11465"
112763850,"","ganglion cell layer","GCL",168,102,58,0,11,112755220,3,0,"","","11466"
112763852,"","ganglion cells","GC",168,102,58,0,12,112755220,3,0,"","","11467"
112763854,"","inverted amacrine cells","IAcr",168,102,58,1,12,112755220,3,1,"","","11468"
112763856,"","optic fiber layer","OF",168,102,58,1,11,112755220,3,1,"","","11469"
112763858,"","terminal subparaventricular area of THyA","TSPaA",168,102,58,4,6,112755220,3,4,"","","11470"
112763860,"","ventricular zone of TSPaA","TSPaAv",168,102,58,0,9,112755220,3,0,"","","11471"
112763862,"","mantle zone of TSPaA","TSPaAm",168,102,58,1,9,112755220,3,1,"","","11472"
112763864,"","periventricular stratum of TSPaA","TSPaAp",168,102,58,0,10,112755220,3,0,"","","11473"
112763866,"","suprachiasmatic nucleus, periventricular part","SCHp",168,102,58,0,11,112755220,3,0,"","","11474"
112763868,"","intermediate stratum of TSPaA","TSPaAi",168,102,58,1,10,112755220,3,1,"","","11475"
112763870,"","suprachiasmatic nucleus, intermediate part","SCHi",168,102,58,0,11,112755220,3,0,"","","11476"
112763872,"","anterior hypothalamic nucleus","AH",168,102,58,1,11,112755220,3,1,"","","11477"
112763874,"","stigmoid nucleus","Stg",168,102,58,0,12,112755220,3,0,"","","11478"
112763876,"","superficial stratum of TSPaA","TSPaAs",168,102,58,2,10,112755220,3,2,"","","11479"
112763878,"","tuber cinereum area","TC",168,102,58,0,11,112755220,3,0,"","","11480"
112763880,"","basal part of terminal hypothalamus","THyB",134,82,46,1,5,112755220,3,1,"","","11481"
112763882,"","dorsal part of THyB","THyB-D",134,82,46,0,6,112755220,3,0,"","","11482"
112763884,"","ventricular zone of THyB-D","THyB-Dv",134,82,46,0,9,112755220,3,0,"","","11483"
112763886,"","mantle zone of THyB-D","THyB-Dm",134,82,46,1,9,112755220,3,1,"","","11484"
112763888,"","periventricular stratum of THyB-D","THyB-Dp",134,82,46,0,10,112755220,3,0,"","","11485"
112763890,"","periventricular part of the anterobasal nucleus","ABasp",134,82,46,0,11,112755220,3,0,"","","11486"
112763892,"","intermediate stratum of THyB-D","THyB-Di",134,82,46,1,10,112755220,3,1,"","","11487"
112763894,"","core part of the anterobasal nucleus","ABasc",134,82,46,0,11,112755220,3,0,"","","11488"
112763896,"","superficial stratum of THyB-D","THyB-Ds",134,82,46,2,10,112755220,3,2,"","","11489"
112763898,"","shell part of the anterobasal nucleus","ABass",134,82,46,0,11,112755220,3,0,"","","11490"
112763900,"","intermediate part of THyB","THyB-I",134,82,46,1,6,112755220,3,1,"","","11491"
112763902,"","ventricular zone of THyB-I","THyB-Iv",134,82,46,0,9,112755220,3,0,"","","11492"
112763904,"","mantle zone of THyB-I","THyB-Im",134,82,46,1,9,112755220,3,1,"","","11493"
112763906,"","periventricular stratum of THyB-I","THyB-Ip",134,82,46,0,10,112755220,3,0,"","","11494"
112763908,"","periventricular part of VMH","VMHp",134,82,46,0,11,112755220,3,0,"","","11495"
112763910,"","intermediate stratum of THyB-I","THyB-Ii",134,82,46,1,10,112755220,3,1,"","","11496"
112763912,"","ventromedial hypothalamic nucleus","VMH",134,82,46,0,11,112755220,3,0,"","","11497"
112763914,"","dorsomedial part of VMH","VMHdm",134,82,46,0,12,112755220,3,0,"","","11498"
112763916,"","central part of VMH","VMHce",134,82,46,1,12,112755220,3,1,"","","11499"
112763918,"","ventrolateral part of VMH","VMHvl",134,82,46,2,12,112755220,3,2,"","","11500"
112763920,"","shell of VMH","VMHsh",134,82,46,3,12,112755220,3,3,"","","11501"
112763922,"","superficial stratum of THyB-I","THyB-Is",134,82,46,2,10,112755220,3,2,"","","11502"
112763924,"","superficial tuberal island","STu",134,82,46,0,11,112755220,3,0,"","","11503"
112763926,"","ventral part of THyB","THyB-V",134,82,46,2,6,112755220,3,2,"","","11504"
112763928,"","ventricular zone of THyB-V","THyB-Vv",134,82,46,0,9,112755220,3,0,"","","11505"
112763930,"","mantle zone of THyB-V","THyB-Vm",134,82,46,1,9,112755220,3,1,"","","11506"
112763932,"","periventricular stratum of THyB-V","THyB-Vp",134,82,46,0,10,112755220,3,0,"","","11507"
112763934,"","periventricular part of the arcuate nucleus","Arcp",134,82,46,0,11,112755220,3,0,"","","11508"
112763936,"","median eminence","ME",134,82,46,1,11,112755220,3,1,"","","11509"
112763938,"","infundibulum","Inf",134,82,46,2,11,112755220,3,2,"","","11510"
112763940,"","neurohypophysis","NHy",134,82,46,3,11,112755220,3,3,"","","11511"
112763942,"","intermediate stratum of THyB-V","THyB-Vi",134,82,46,1,10,112755220,3,1,"","","11512"
112763944,"","dorsomedial nucleus","DMH",134,82,46,0,11,112755220,3,0,"","","11513"
112763946,"","core of the dorsomedial nucleus","DMHc",134,82,46,0,12,112755220,3,0,"","","11514"
112763948,"","shell of the dorsomedial nucleus","DMHs",134,82,46,1,12,112755220,3,1,"","","11515"
112763950,"","intermediate part of the arcuate nucleus","Arci",134,82,46,1,11,112755220,3,1,"","","11516"
112763952,"","superficial stratum of THyB-V","THyB-Vs",134,82,46,2,10,112755220,3,2,"","","11517"
112763954,"","superficial part of the arcuate nucleus","Arcs",134,82,46,0,11,112755220,3,0,"","","11518"
112763956,"","perimammillary part of THyB","THyB-P",134,82,46,3,6,112755220,3,3,"","","11519"
112763958,"","ventricular zone of THyB-P","THyB-Pv",134,82,46,0,9,112755220,3,0,"","","11520"
112763960,"","mammillary recess organ","MRO",134,82,46,0,11,112755220,3,0,"","","11521"
112763962,"","mantle zone of THyB-P","THyB-Pm",134,82,46,1,9,112755220,3,1,"","","11522"
112763964,"","periventricular stratum of THyB-P","THyB-Pp",134,82,46,0,10,112755220,3,0,"","","11523"
112763966,"","tuberomammillary nucleus, periventricular part (E4)","TMp",134,82,46,0,11,112755220,3,0,"","","11524"
112763968,"","intermediate stratum of THyB-P","THyB-Pi",134,82,46,1,10,112755220,3,1,"","","11525"
112763970,"","dorsal premammillary nucleus","PMD",134,82,46,0,11,112755220,3,0,"","","11526"
112763972,"","ventral premammillary nucleus","PMV",134,82,46,1,11,112755220,3,1,"","","11527"
112763974,"","tuberomammillary nucleus, intermediate part (E3i, E5)","TMi",134,82,46,2,11,112755220,3,2,"","","11528"
112763976,"","superficial stratum of THyB-P","THyB-Ps",134,82,46,2,10,112755220,3,2,"","","11529"
112763978,"","tuberomammillary nucleus, superficial part (E3s, E2)","TMs",134,82,46,0,11,112755220,3,0,"","","11530"
112763980,"","mammillary part of THyB","THyB-M",134,82,46,4,6,112755220,3,4,"","","11531"
112763982,"","ventricular zone of Mam","Mamv",134,82,46,0,9,112755220,3,0,"","","11532"
112763984,"","mantle zone of Mam","Mamm",134,82,46,1,9,112755220,3,1,"","","11533"
112763986,"","periventricular stratum of Mam","Mamp",134,82,46,0,10,112755220,3,0,"","","11534"
112763988,"","median mammillary nucleus","MMn",134,82,46,0,11,112755220,3,0,"","","11535"
112763990,"","intermediate stratum of Mam","Mami",134,82,46,1,10,112755220,3,1,"","","11536"
112763992,"","medial mammillary nucleus","MM",134,82,46,0,11,112755220,3,0,"","","11537"
112763994,"","medial part of MM","MMm",134,82,46,0,12,112755220,3,0,"","","11538"
112763996,"","lateral part of MM","MMl",134,82,46,1,12,112755220,3,1,"","","11539"
112763998,"","posterior part of MM","MMp",134,82,46,2,12,112755220,3,2,"","","11540"
112764000,"","superficial stratum of Mam","Mams",134,82,46,2,10,112755220,3,2,"","","11541"
112764002,"","tuberomammillary nucleus, caudal or mammillary part (E1)","TMc",134,82,46,0,11,112755220,3,0,"","","11542"
112764004,"","floor of terminal hypothalamus","THyF",109,66,38,2,5,112755220,3,2,"","","11543"
112764006,"","mammillary floor","MamF",109,66,38,0,6,112755220,3,0,"","","11544"
112764008,"","caudal secondary prosencephalon","CSP",255,156,89,1,3,112755220,3,1,"","","11545"
112764010,"","telencephalic vesicle","Tel",255,156,89,0,4,112755220,3,0,"","","11546"
112764012,"","roof plate of evaginated telencephalic vesicle","TelR",255,156,89,0,5,112755220,3,0,"","","11547"
112764014,"","caudal septocommissural area","CSCom",255,156,89,0,8,112755220,3,0,"","","11548"
112764016,"","ventricular zone of CSCom","CSComv",255,156,89,0,9,112755220,3,0,"","","11549"
112764018,"","subfornical organ, circumventricular ependymal specialization","SFOe",255,156,89,0,11,112755220,3,0,"","","11550"
112764020,"","mantle zone of CSCom","CSC0mm",255,156,89,1,9,112755220,3,1,"","","11551"
112764022,"","periventricular stratum of CSCom","CSComp",255,156,89,0,10,112755220,3,0,"","","11552"
112764024,"","subfornical organ, periventricular (neuronal) portion","SFOp",255,156,89,0,11,112755220,3,0,"","","11553"
112764026,"","intermediate stratum of CSCom","CSComi",255,156,89,1,10,112755220,3,1,"","","11554"
112764028,"","triangular septal nucleus","TrSe",255,156,89,0,11,112755220,3,0,"","","11555"
112764030,"","superficial stratum of CSCom","CSComs",255,156,89,2,10,112755220,3,2,"","","11556"
112764032,"","telencephalic choroidal formation","TCh",255,156,89,1,6,112755220,3,1,"","","11557"
112764034,"","alar plate of evaginated telencephalic vesicle","TelA",237,152,92,1,5,112755220,3,1,"","","11558"
112764036,"","subpallium","SPall",243,115,33,0,6,112755220,3,0,"","","11559"
112764038,"","subpallial septum","SeSPall",250,164,26,0,7,112755220,3,0,"","","11560"
112764040,"","diagonal part of septum","DgSe",250,164,26,0,8,112755220,3,0,"","","11561"
112764042,"","ventricular zone of DgSe","DgSev",250,164,26,0,9,112755220,3,0,"","","11562"
112764044,"","mantle zone of DgSe","DgSem",250,164,26,1,9,112755220,3,1,"","","11563"
112764046,"","periventricular stratum of DgSe","DgSep",250,164,26,0,10,112755220,3,0,"","","11564"
112764048,"","lateral septal nucleus, ventral part","LSV",250,164,26,0,11,112755220,3,0,"","","11565"
112764050,"","intermediate stratum of DgSe","DgSei",250,164,26,1,10,112755220,3,1,"","","11566"
112764052,"","lateral septal nucleus, intermedio-ventral part","LSIV",250,164,26,0,11,112755220,3,0,"","","11567"
112764054,"","septohypothalamic nucleus","SHy",250,164,26,1,11,112755220,3,1,"","","11568"
112764056,"","superficial stratum of DgSe","DgSes",250,164,26,2,10,112755220,3,2,"","","11569"
112764058,"","vertical nucleus of the diagonal band","VDB",250,164,26,0,11,112755220,3,0,"","","11570"
112764060,"","pallidal septum","PalSe",250,164,26,1,8,112755220,3,1,"","","11571"
112764062,"","ventricular zone of PalSe","PalSev",250,164,26,0,9,112755220,3,0,"","","11572"
112764064,"","mantle zone of PalSe","PalSem",250,164,26,1,9,112755220,3,1,"","","11573"
112764066,"","periventricular stratum of PalSe","PalSep",250,164,26,0,10,112755220,3,0,"","","11574"
112764068,"","lateral septal nucleus, intermediate part, periventricular","LSIp",250,164,26,0,11,112755220,3,0,"","","11575"
112764070,"","intermediate stratum of PalSe","PalSei",250,164,26,1,10,112755220,3,1,"","","11576"
112764072,"","lateral septal nucleus, intermedio-intermediate part","LSII",250,164,26,0,11,112755220,3,0,"","","11577"
112764074,"","lambdoid septal zone","Ld",250,164,26,1,11,112755220,3,1,"","","11578"
112764076,"","superficial stratum of PalSe","PalSes",250,164,26,2,10,112755220,3,2,"","","11579"
112764078,"","medial septal nucleus","MS",250,164,26,0,11,112755220,3,0,"","","11580"
112764080,"","striatal septum","StrSe",250,164,26,2,8,112755220,3,2,"","","11581"
112764082,"","ventricular zone of StrSe","StrSev",250,164,26,0,9,112755220,3,0,"","","11582"
112764084,"","mantle zone of StrSe","StrSem",250,164,26,1,9,112755220,3,1,"","","11583"
112764086,"","periventricular part of StrSe","StrSep",250,164,26,0,10,112755220,3,0,"","","11584"
112764088,"","lateral septal nucleus, dorsal part","LSD",250,164,26,0,11,112755220,3,0,"","","11585"
112764090,"","intermediate part of StrSe","StrSei",250,164,26,1,10,112755220,3,1,"","","11586"
112764092,"","lateral septal nucleus, intermedio-dorsal part","LSID",250,164,26,0,11,112755220,3,0,"","","11587"
112764094,"","septofimbrial nucleus","SFi",250,164,26,1,11,112755220,3,1,"","","11588"
112764096,"","superficial part of StrSe","StrSes",250,164,26,2,10,112755220,3,2,"","","11589"
112764098,"","paraseptal subpallium","PaSe",243,115,33,1,7,112755220,3,1,"","","11590"
112764100,"","septodiagonal transition area","SeDg",243,115,33,0,8,112755220,3,0,"","","11591"
112764102,"","ventricular zone of SeDg","SeDgv",243,115,33,0,9,112755220,3,0,"","","11592"
112764104,"","mantle zone of SeDg","SeDgm",243,115,33,1,9,112755220,3,1,"","","11593"
112764106,"","periventricular stratum of SeDg","SeDgp",243,115,33,0,10,112755220,3,0,"","","11594"
112764108,"","nucleus of the stria terminalis, medial division, ventral part","STMV",243,115,33,0,11,112755220,3,0,"","","11595"
112764110,"","nucleus of the stria terminalis, lateral division, intermediate part","STLI",243,115,33,1,11,112755220,3,1,"","","11596"
112764112,"","intermediate stratum of SeDg","SeDgi",243,115,33,1,10,112755220,3,1,"","","11597"
112764114,"","substantia innominata/basal nucleus, transitional part","SIBT",243,115,33,0,11,112755220,3,0,"","","11598"
112764116,"","bed nucleus of the anterior commissure","BAC",243,115,33,1,11,112755220,3,1,"","","11599"
112764118,"","superficial stratum of SeDg","SeDgs",243,115,33,2,10,112755220,3,2,"","","11600"
112764120,"","horizontal nucleus of the diagonal band, transitional part","HDBT",243,115,33,0,11,112755220,3,0,"","","11601"
112764122,"","septopallidal transition area","SePal",243,115,33,1,8,112755220,3,1,"","","11602"
112764124,"","ventricular zone of SePal","SePalv",243,115,33,0,9,112755220,3,0,"","","11603"
112764126,"","mantle zone of SePal","SePalm",243,115,33,1,9,112755220,3,1,"","","11604"
112764128,"","periventricular stratum of SePal","SePalp",243,115,33,0,10,112755220,3,0,"","","11605"
112764130,"","nucleus of the stria terminalis, medial  division, anterior part","STMA",243,115,33,0,11,112755220,3,0,"","","11606"
112764132,"","intermediate stratum of SePal","SePali",243,115,33,1,10,112755220,3,1,"","","11607"
112764134,"","septopallidal core nucleus","SePalCo",243,115,33,0,11,112755220,3,0,"","","11608"
112764136,"","superficial stratum of SePal","SePals",243,115,33,2,10,112755220,3,2,"","","11609"
112764138,"","septopallidal part of the olfactory tuberculum","TuSePal",243,115,33,0,11,112755220,3,0,"","","11610"
112764140,"","island of Calleja major","ICjM",243,115,33,1,11,112755220,3,1,"","","11611"
112764142,"","septostriatal transition area (accumbens)","SeStr",243,115,33,2,8,112755220,3,2,"","","11612"
112764144,"","ventricular zone of SeStr","SeStrv",243,115,33,0,9,112755220,3,0,"","","11613"
112764146,"","mantle zone of SeStr","SeStrm",243,115,33,1,9,112755220,3,1,"","","11614"
112764148,"","periventricular stratum of SeStr","SeStrp",243,115,33,0,10,112755220,3,0,"","","11615"
112764150,"","accumbens nucleus, core domain","AcbCo",243,115,33,0,11,112755220,3,0,"","","11616"
112764152,"","intermediate stratum of SeStr","SeStri",243,115,33,1,10,112755220,3,1,"","","11617"
112764154,"","accumbens nucleus, shell domain","AcbSh",243,115,33,0,11,112755220,3,0,"","","11618"
112764156,"","superficial stratum of SeStr","SeStrs",243,115,33,2,10,112755220,3,2,"","","11619"
112764158,"","septostriatal part of the olfactory tuberculum","TuSeStr",243,115,33,0,11,112755220,3,0,"","","11620"
112764160,"","central subpallium (classic basal ganglia)","CSPall",229,135,36,2,7,112755220,3,2,"","","11621"
112764162,"","diagonal domain","Dg",229,135,36,0,8,112755220,3,0,"","","11622"
112764164,"","ventricular zone of Dg","Dgv",229,135,36,0,9,112755220,3,0,"","","11623"
112764166,"","mantle zone of Dg","Dgm",229,135,36,1,9,112755220,3,1,"","","11624"
112764168,"","periventricular stratum of Dg","Dgp",229,135,36,0,10,112755220,3,0,"","","11625"
112764170,"","bed nucleus of the stria terminalis, medial division","BSTM",229,135,36,0,11,112755220,3,0,"","","11626"
112764172,"","posteromedial part of BSTM","BSTMPM",229,135,36,0,12,112755220,3,0,"","","11627"
112764174,"","posterointermediate part of BSTM","BSTMPI",229,135,36,1,12,112755220,3,1,"","","11628"
112764176,"","posterolateral part of BSTM","BSTMPL",229,135,36,2,12,112755220,3,2,"","","11629"
112764178,"","extended amygdala, diagonal part","EADg",229,135,36,1,11,112755220,3,1,"","","11630"
112764180,"","intermediate stratum of Dg","Dgi",229,135,36,1,10,112755220,3,1,"","","11631"
112764182,"","substantia innominata/basal nucleus","SIB",229,135,36,0,11,112755220,3,0,"","","11632"
112764184,"","superficial stratum of Dg","Dgs",229,135,36,2,10,112755220,3,2,"","","11633"
112764186,"","horizontal nucleus of the diagonal band","HDB",229,135,36,0,11,112755220,3,0,"","","11634"
112764188,"","magnocellular diagonal band nucleus","MCDB",229,135,36,1,11,112755220,3,1,"","","11635"
112764190,"","pallidum (globus pallidus complex)","Pal",229,135,36,1,8,112755220,3,1,"","","11636"
112764192,"","ventricular zone of Pal","Palv",229,135,36,0,9,112755220,3,0,"","","11637"
112764194,"","mantle zone of Pal","Palm",229,135,36,1,9,112755220,3,1,"","","11638"
112764196,"","periventricular stratum of Pal","Palp",229,135,36,0,10,112755220,3,0,"","","11639"
112764198,"","bed nucleus of the stria terminalis, lateral division","BSTL",229,135,36,0,11,112755220,3,0,"","","11640"
112764200,"","posterior part of BSTL","BSTLP",229,135,36,0,12,112755220,3,0,"","","11641"
112764202,"","juxtacapsular part of BSTL","BSTLJ",229,135,36,1,12,112755220,3,1,"","","11642"
112764204,"","dorsal part of BSTL","BSTLD",229,135,36,2,12,112755220,3,2,"","","11643"
112764206,"","intermediate stratum of Pal","Pali",229,135,36,1,10,112755220,3,1,"","","11644"
112764208,"","globus pallidum","GPal",229,135,36,0,11,112755220,3,0,"","","11645"
112764210,"","ventral pallidum","VPal",229,135,36,1,11,112755220,3,1,"","","11646"
112764212,"","superficial stratum of Pal","Pals",229,135,36,2,10,112755220,3,2,"","","11647"
112764214,"","pallidal part of olfactory tuberculum","TuPal",229,135,36,0,11,112755220,3,0,"","","11648"
112764216,"","pallidal islands of Calleja","ICjPal",229,135,36,1,11,112755220,3,1,"","","11649"
112764218,"","striatum (corpus striatum)","Str",229,135,36,2,8,112755220,3,2,"","","11650"
112764220,"","ventricular zone of Str","Strv",229,135,36,0,9,112755220,3,0,"","","11651"
112764222,"","mantle zone of Str","Strm",229,135,36,1,9,112755220,3,1,"","","11652"
112764224,"","periventricular stratum of Str","Strp",229,135,36,0,10,112755220,3,0,"","","11653"
112764226,"","caudate nucleus","Cau",229,135,36,0,11,112755220,3,0,"","","11654"
112764228,"","intermediate stratum of Str","Stri",229,135,36,1,10,112755220,3,1,"","","11655"
112764230,"","putamen","Put",229,135,36,0,11,112755220,3,0,"","","11656"
112764232,"","ventral striatum","VStr",229,135,36,1,11,112755220,3,1,"","","11657"
112764234,"","interstitial nucleus of the posterior limb of the anterior commissure","IPAC",229,135,36,2,11,112755220,3,2,"","","11658"
112764236,"","laterostriatal stripe","LSS",229,135,36,3,11,112755220,3,3,"","","11659"
112764238,"","superficial stratum of Str","Strs",229,135,36,2,10,112755220,3,2,"","","11660"
112764240,"","striatal part of olfactory tuberculum","TuStr",229,135,36,0,11,112755220,3,0,"","","11661"
112764242,"","striatal islands of Calleja","ICjStr",229,135,36,1,11,112755220,3,1,"","","11662"
112764244,"","subpallial amygdala","ASPall",230,167,35,3,7,112755220,3,3,"","","11663"
112764246,"","pallidal amygdala","APal",230,167,35,0,8,112755220,3,0,"","","11664"
112764248,"","ventricular zone of APal","APalv",230,167,35,0,9,112755220,3,0,"","","11665"
112764250,"","mantle zone of APal","APalm",230,167,35,1,9,112755220,3,1,"","","11666"
112764252,"","periventricular stratum of APal","APalp",230,167,35,0,10,112755220,3,0,"","","11667"
112764254,"","bed nucleus of stria terminalis, intra-amygdaloid part","BSTIA",230,167,35,0,11,112755220,3,0,"","","11668"
112764256,"","intermediate stratum of APal","APali",230,167,35,1,10,112755220,3,1,"","","11669"
112764258,"","central amygdaloid nucleus, medial part","CeAM",230,167,35,0,11,112755220,3,0,"","","11670"
112764260,"","superficial stratum of APal","APals",230,167,35,2,10,112755220,3,2,"","","11671"
112764262,"","anterior amygdaloid area, medial part","AAM",230,167,35,0,11,112755220,3,0,"","","11672"
112764264,"","striatal amygdala","AStr",230,167,35,1,8,112755220,3,1,"","","11673"
112764266,"","ventricular zone of AStr","AStrv",230,167,35,0,9,112755220,3,0,"","","11674"
112764268,"","mantle zone of AStr","AStrm",230,167,35,1,9,112755220,3,1,"","","11675"
112764270,"","periventricular stratum of AStr","AStrp",230,167,35,0,10,112755220,3,0,"","","11676"
112764272,"","amygdallo-striatal transition","ASt",230,167,35,0,11,112755220,3,0,"","","11677"
112764274,"","intermediate stratum of AStr","AStri",230,167,35,1,10,112755220,3,1,"","","11678"
112764276,"","central amygdalar nucleus, lateral part","CeAL",230,167,35,0,11,112755220,3,0,"","","11679"
112764278,"","central amygdalar nucleus, capsular part","CeAC",230,167,35,1,11,112755220,3,1,"","","11680"
